ItemID,ItemName,CurrentValue,LowValue,LowSeenDate,HighValue,HighSeenDate,Override,Taxed,Bottleneck,Mat1Qty,Mat1,Mat2Qty,Mat2,Mat3Qty,Mat3,Mat4Qty,Mat4,Mat5Qty,Mat5,Mat6Qty,Mat6,ProductionMultiplier,CritChance,CritProduct,Source,Tag,Tag2,Description
9439,Lean Steamed Fish,1280,1280,,1280,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9440,Plentiful Steamed Fish,7669,7669,,7669,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9441,High-Quality Seafood Pasta,2861,2861,,2861,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9442,Thick Meat Stew,3987,3987,,3987,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9443,High-Quality Meat Sandwich,6982,6982,,6982,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9444,Spaghetti alla Bolognese,15340,15340,,15340,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9445,Golden Smoked Fish Steak,4120,4120,,4120,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9446,Special Seafood Mushroom Salad,5031,5031,,5031,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9447,Special Stir-Fried Seafood,4588,4588,,4588,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9448,Bloody Dark Pudding,20000,20000,,20000,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9449,Fresh Fish Fillet Salad,9792,9792,,9792,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9450,Well-aged Steamed Bird,4983,4983,,4983,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9451,Lean Lizard Kebab,6355,6355,,6355,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9452,Fragrant Borscht,11642,11642,,11642,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9453,Chewy Desert Dumpling,4814,4814,,4814,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9454,Sour Pickled Fish,4692,4692,,4692,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9455,Steamed Whale Meat,158202,158202,,158202,,,Yes,No,1,Blue Whale Meat,1,Honey Wine,4,Garlic,2,Salt,6,Mineral Water,,,2.5,0.3,Chewy Steamed Whale Meat,Cooking,,,
9456,Whale Meat Salad,158594,158594,,158594,,,Yes,No,1,Blue Whale Meat,6,Vegetable,2,Dressing,3,Egg,4,Pepper,,,2.5,0.3,Fresh Whale Meat Salad,Cooking,,,
9457,Chewy Steamed Whale Meat,316404,316404,,316404,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9458,Fresh Whale Meat Salad,314016,314016,,314016,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9459,Hunter's Salad,7209,7209,,7209,,,Yes,No,1,Meat 4,2,Vinegar,2,Dressing,5,Garlic,,,,,1.0,0.1,Fresh Hunter's Salad,Cooking,,,
9460,Fresh Hunter's Salad,19210,19210,,19210,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9461,Grilled Scorpion,10778,10778,,10778,,,Yes,No,3,Scorpion Meat,2,Butter,3,Nutmeg,3,Hot Pepper,,,,,2.5,0.3,Crispy Grilled Scorpion,Cooking,,,
9462,Crispy Grilled Scorpion,16166,16166,,16166,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9463,King of Jungle Hamburg,18999,18999,,18999,,,Yes,No,4,Lion Meat,4,Teff Bread,2,Pickled Vegetables,3,Nutmeg,,,,,2.5,0.3,Jumbo King of Jungle Hamburg,Cooking,,,
9464,Jumbo King of Jungle Hamburg,41276,41276,,41276,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9469,Khalk's Fermented Wine,76500,76500,,76500,,,Yes,No,1,Fugitive Khalk's Horn,5,Honey Wine,6,Date Palm,6,Leavening Agent,6,Sugar,,,2.5,0.3,Khalk's Strong Fermented Wine,Cooking,,,
9470,Khalk's Strong Fermented Wine,153000,153000,,153000,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9471,Prawn Salad,19476,19476,,19476,,,Yes,No,2,Shrimp,3,Olive Oil,2,Salt,3,Egg,2,Fruit and Vegetable Salad,,,2.5,0.3,Sweet and Sour Prawn Salad,Cooking,,,
9472,Sweet and Sour Prawn Salad,38068,38068,,38068,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9473,Steamed Prawn,19312,19312,,19312,,,Yes,No,4,Shrimp,3,Vegetable,2,Hot Pepper,3,Cooking Wine,4,Mineral Water,,,2.5,0.3,Hearty Steamed Prawn,Cooking,,,
9474,Hearty Steamed Prawn,33822,33822,,33822,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9475,Pan-Fried Oyster,14332,14332,,14332,,,Yes,No,3,Oyster,2,Egg,5,Flour,2,Vinegar,3,Olive Oil,,,2.5,0.3,Aromatic Pan-Fried Oyster,Cooking,,,
9476,Aromatic Pan-Fried Oyster,24672,24672,,24672,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9477,Butter-Roasted Lobster,20443,20443,,20443,,,Yes,No,1,Dried Lobster,4,Butter,5,Salt,5,Olive Oil,3,Garlic,,,2.5,0.3,Golden Butter-Roasted Lobster,Cooking,,,
9478,Golden Butter-Roasted Lobster,40180,40180,,40180,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9479,Hard-Boiled Shellfish,21992,21992,,21992,,,Yes,No,1,Seafood 2,3,Essence of Liquor,4,Garlic,2,Hot Pepper,5,Olive Oil,,,2.5,0.3,Big Hard-Boiled Shellfish,Cooking,,,
9480,Big Hard-Boiled Shellfish,40553,40553,,40553,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9483,Rainbow Button Mushroom Cheese Melt,9778,9778,,9778,,,Yes,No,1,Rainbow Button Mushroom,2,Meat 1,2,Cheese,3,Salt,4,Olive Oil,,,2.5,0.3,Mild Rainbow Button Mushroom Cheese Melt,Cooking,,,
9484,Mild Rainbow Button Mushroom Cheese Melt,16134,16134,,16134,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9580,Design: Epheria Sailboat,1000000,1000000,,1000000,,,Yes,No,,,,,,,,,,,,,,,,Quest,,,
9601,Balenos Meal,27699,27699,,27699,,,Yes,No,1,Cheese Gratin,1,Meat Croquette,1,Smoked Fish Steak,2,Stir-Fried Vegetables,2,Beer,,,2.5,0.2,Special Balenos Meal,Cooking,,,
9602,Special Balenos Meal,150000,150000,,150000,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9603,Serendia Meal,27877,27877,,27877,,,Yes,No,1,Ham Sandwich,1,Meat Pie,1,Honeycomb Cookie,2,Boiled Bird Eggs,2,Fruit Wine,,,2.5,0.2,Special Serendia Meal,Cooking,,,
9604,Special Serendia Meal,99998,99998,,99998,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9605,Calpheon Meal,37050,37050,,37050,,,Yes,No,2,Soft Bread,1,Milk Tea,1,Fish Fillet Salad,1,Cheese Pie,1,Meat Pasta,,,2.5,0.2,Special Calpheon Meal,Cooking,,,
9606,Special Calpheon Meal,111879,111879,,111879,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9607,Mediah Meal,40989,40989,,40989,,,Yes,No,1,Dark Pudding,1,Oatmeal,2,Grilled Sausage,1,Lean Meat Salad,2,Exotic Herbal Wine,,,2.5,0.2,Special Mediah Meal,Cooking,,,
9608,Special Mediah Meal,116900,116900,,116900,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9609,Valencia Meal,24426,24426,,24426,,,Yes,No,1,Teff Sandwich,1,King of Jungle Hamburg,1,Couscous,2,Fig Pie,2,Date Palm Wine,,,2.5,0.2,Special Valencia Meal,Cooking,,,
9610,Special Valencia Meal,97464,97464,,97464,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9631,Knight Combat Rations,37237,37237,,37237,,,Yes,No,1,Dark Pudding,1,Ham Sandwich,1,Meat Croquette,1,Fruit Wine,,,,,2.5,,,Cooking,,,
9632,Special Arehaza Meal,22222,22222,,22222,,,Yes,No,2,Coconut Cocktail,1,Coconut Pasta,1,Coconut Fried Fish,1,Meat Stew,1,Steak,,,2.5,,,Cooking,,,
9634,Margoria Seafood Meal,100000,100000,,100000,,,Yes,No,1,Prawn Salad,1,Steamed Prawn,1,Pan-Fried Oyster,1,Butter-Roasted Lobster,2,Fruit Wine,,,2.5,,,Cooking,,,
9635,Kamasylvia Meal,38800,38800,,38800,,,Yes,No,1,Rainbow Button Mushroom Sandwich,1,Coconut Pasta,1,Fig Pie,2,Fruit Wine,1,Rainbow Button Mushroom Cheese Melt,,,2.5,0.2,Special Kamasylvia Meal,Cooking,,,
9636,Special Kamasylvia Meal,80420,80420,,80420,,,Yes,No,,,,,,,,,,,,,1.0,,,Cooking,,,
9691,Seafood Cron Meal,320000,320000,,320000,,,Yes,No,3,Balenos Meal,3,Calpheon Meal,1,Margoria Seafood Meal,1,Ancient Cron Spice,,,,,1.0,,,Cooking,,,
9692,Simple Cron Meal,320000,320000,,320000,,,Yes,No,3,Knight Combat Rations,3,Mediah Meal,3,Valencia Meal,1,Ancient Cron Spice,,,,,1.0,,,Cooking,,,
9693,Exquisite Cron Meal,320000,320000,,320000,,,Yes,No,3,Serendia Meal,1,Special Arehaza Meal,3,Kamasylvia Meal,1,Ancient Cron Spice,,,,,1.0,,,Cooking,,,
9726,Blue Whale Meat,108181,108181,,108181,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9727,Blue Whale Oil,1784999,1784999,,1784999,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9728,Blue Whale Molar,29999999,29999999,,29999999,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9729,Blue Whale Tendon,909090,909090,,909090,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9731,Soft Whale Meat,8517,8517,,8517,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9732,Crocodile Meat,3905,3905,,3905,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9733,Shining Powder,29948,29948,,29948,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9735,Fugitive Khalk's Horn,118999,118999,,118999,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9736,Fugitive Khalk's Skin,1785000,1785000,,1785000,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9737,Fugitive Khalk's Shiny Claw,25000000,25000000,,25000000,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9741,Griffon Claw,222111,222111,,222111,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
9801,Apprentice's Fried Fish Cooking Box,150000,150000,,150000,,,No,No,20,Fried Fish,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9802,Skilled Cook's Meat Stew Cooking Box,195000,195000,,195000,,,No,No,20,Meat Stew,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9803,Apprentice's Boiled Egg Cooking Box,138750,138750,,138750,,,No,No,20,Boiled Bird Eggs,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9804,Skilled Cook's Soft Bread Cooking Box,192500,192500,,192500,,,No,No,20,Soft Bread,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9805,Skilled Cook's Fish Fillet Chip Cooking Box,160000,160000,,160000,,,No,No,20,Fish Fillet Chips,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9806,Skilled Cook's Fruit Pudding Cooking Box,212500,212500,,212500,,,No,No,20,Fruit Pudding,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9807,Professional's Meat Pie Cooking Box,210000,210000,,210000,,,No,No,30,Meat Pie,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9808,Professional's Fine Scent Cooking Box,217500,217500,,217500,,,No,No,30,Tea With Fine Scent,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9809,Master's Seafood Pasta Cooking Box,325000,325000,,325000,,,No,No,40,Seafood Pasta,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9810,Professional's Omelet Cooking Box,205000,205000,,205000,,,No,No,40,Omelet,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9811,Artisan's Meat Croquette Cooking Box,410000,410000,,410000,,,No,No,40,Meat Croquette,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9812,Artisan's Cheese Gratin Cooking Box,290000,290000,,290000,,,No,No,40,Cheese Gratin,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9813,Artisan's Desert Dumpling Cooking Box,277500,277500,,277500,,,No,No,40,Desert Dumpling,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9814,Artisan's Honey Wine Cooking Box,190000,190000,,190000,,,No,No,50,Honey Wine,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9815,Professional's Steak Cooking Box,242500,242500,,242500,,,No,No,20,Steak,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9816,Artisan's Honeycomb Cookie Cooking Box,362500,362500,,362500,,,No,No,40,Honeycomb Cookie,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9817,Master's Sute Tea Cooking Box,472500,472500,,472500,,,No,No,60,Sute Tea,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9818,Master's Dark Pudding Cooking Box,472500,472500,,472500,,,No,No,60,Dark Pudding,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9819,Apprentice's Alchemy Box,150000,150000,,150000,,,No,No,20,Clear Liquid Reagent,20,Pure Powder Reagent,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9820,Apprentice's Elixir of Wings Alchemy Box,195000,195000,,195000,,,No,No,10,Elixir of Wings,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9821,Skilled Alchemist's Elixir of Seal Alchemy Box,167500,167500,,167500,,,No,No,10,Elixir of Seal,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9823,Skilled Alchemist's Elixir of Energy Alchemy Box,207500,207500,,207500,,,No,No,20,Elixir of Energy,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9824,Skilled Alchemist's Elixir of Mentality Alchemy Box,205000,205000,,205000,,,No,No,20,Elixir of Mentality,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9825,Professional's Secret Alchemy Box,265000,265000,,265000,,,No,No,10,Elixir of Swiftness,10,Elixir of Wind,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9826,Professional's Sturdy Alchemy Box,252500,252500,,252500,,,No,No,10,Worker's Elixir,10,Fisher's Elixir,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9827,Professional's Elixir of Amity Alchemy Box,255000,255000,,255000,,,No,No,20,Elixir of Amity,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9828,Professional's Elixir of Demihuman Hunt Alchemy Box,315000,315000,,315000,,,No,No,25,Elixir of Demihuman Hunt,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9829,Artisan's Grim Reaper's Elixir Alchemy Box,375000,375000,,375000,,,No,No,15,Grim Reaper's Elixir,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9831,Artisan's Elixir of Sky Alchemy Box,550000,550000,,550000,,,No,No,15,Elixir of Sky,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9832,Artisan's Elixir of Carnage Alchemy Box,525000,525000,,525000,,,No,No,25,Elixir of Carnage,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9833,Master's Elixir of Detection Alchemy Box,705000,705000,,705000,,,No,No,20,Elixir of Detection,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9834,Master's Elixir of Death Alchemy Box,775000,775000,,775000,,,No,No,35,Elixir of Death,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9835,Master's Golden Hand Elixir Alchemy Box,1107500,1107500,,1107500,,,No,No,50,Golden Hand Elixir,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9836,Master's Elixir of Frenzy Alchemy Box,560000,560000,,560000,,,No,No,30,Elixir of Frenzy,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9837,Master's Meat Sandwich Cooking Box,480000,480000,,480000,,,No,No,40,Meat Sandwich,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9838,Master's Milk Tea Cooking Box,437500,437500,,437500,,,No,No,50,Milk Tea,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9839,Master's Ham Sandwich Cooking Box,575000,575000,,575000,,,No,No,50,Ham Sandwich,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9840,Master's Elixir of Penetration Alchemy Box,507500,507500,,507500,,,No,No,25,Elixir of Penetration,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9841,Master's Elixir of Assassination Alchemy Box,505000,505000,,505000,,,No,No,25,Elixir of Assassination,,,,,,,,,,,1.1,,,Imperial Crafting,Imperial Crafting,,
9978,[Guild] Hekaru's Spike,164000,164000,,164000,,,Yes,No,,,,,,,,,,,,,,,,Gathering,,,
10005,Azwell Longsword,29849,29849,,29849,,,Yes,No,5,Steel,1,Pure Copper Crystal,1,Fine Tough Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
10006,Ain Longsword,73000,73000,,73000,,,Yes,No,5,Steel,1,Pure Tin Crystal,1,Fine Tough Hide,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
10007,Seleth Longsword,43023,43023,,43023,,,Yes,No,5,Steel,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
10012,Kalis Longsword,46279,46279,,46279,,,Yes,No,5,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
10013,Bares Longsword,49681,49681,,49681,,,Yes,No,5,Steel,1,Pure Platinum Crystal,1,Fine Tough Hide,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
10014,Yuria Longsword,85861,85861,,85861,,,Yes,No,5,Steel,1,Pure Zinc Crystal,1,Fine Tough Hide,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
10056,Krea Longsword,66671,66671,,66671,,,Yes,No,5,Steel,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
10102,Vangertz Shield,168000,168000,,168000,,,Yes,No,5,Steel,1,Pure Iron Crystal,2,Soft Hide,10,Powder of Darkness,10,Black Stone Powder,,,1.0,,,Workshop,,,
10103,Axion Shield,33493,33493,,33493,,,Yes,No,5,Steel,1,Pure Iron Crystal,2,Soft Hide,10,Powder of Flame,10,Black Stone Powder,,,1.0,,,Workshop,,,
10105,Kite Shield,37843,37843,,37843,,,Yes,No,7,Steel,1,Pure Iron Crystal,2,Soft Hide,10,Powder of Earth,10,Black Stone Powder,,,1.0,,,Workshop,,,
10124,Krea Shield,47589,47589,,47589,,,Yes,No,7,Steel,1,Pure Silver Crystal,2,Soft Hide,10,Powder of Crevice,10,Black Stone Powder,,,1.0,,,Workshop,,,
10205,Azwell Longbow,39293,39293,,39293,,,Yes,No,2,Ash Timber,1,Pure Copper Crystal,1,Fine Tough Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
10206,Ain Longbow,69223,69223,,69223,,,Yes,No,2,Maple Timber,1,Pure Tin Crystal,1,Fine Tough Hide,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
10207,Seleth Longbow,63804,63804,,63804,,,Yes,No,2,Pine Timber,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
10212,Kalis Longbow,62344,62344,,62344,,,Yes,No,2,Birch Timber,1,Pure Iron Crystal,1,Fine Tough Hide,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
10213,Bares Longbow,65749,65749,,65749,,,Yes,No,2,Cedar Timber,1,Pure Platinum Crystal,1,Fine Tough Hide,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
10214,Yuria Longbow,145025,145025,,145025,,,Yes,No,2,Fir Timber,1,Pure Zinc Crystal,1,Fine Tough Hide,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
10256,Krea Longbow,216279,216279,,216279,,,Yes,No,2,Cedar Timber,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
10303,Bronze Dagger,51962,51962,,51962,,,Yes,No,1,Bronze Ingot,1,Pure Copper Crystal,1,Fine Tough Hide,10,Powder of Darkness,6,Black Stone Powder,,,1.0,,,Workshop,,,
10304,Steel Dagger,196000,196000,,196000,,,Yes,No,1,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,10,Powder of Flame,6,Black Stone Powder,,,1.0,,,Workshop,,,
10305,Parrying Dagger,114425,114425,,114425,,,Yes,No,1,Brass Ingot,1,Pure Copper Crystal,1,Fine Tough Hide,10,Powder of Earth,6,Black Stone Powder,,,1.0,,,Workshop,,,
10324,Krea Dagger,72506,72506,,72506,,,Yes,No,1,Brass Ingot,1,Pure Silver Crystal,1,Fine Tough Hide,10,Powder of Crevice,6,Black Stone Powder,,,1.0,,,Workshop,,,
10405,Azwell Amulet,30503,30503,,30503,,,Yes,No,2,Steel,1,Pure Copper Crystal,1,Fine Fancy Reptile Skin,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
10406,Ain Amulet,78252,78252,,78252,,,Yes,No,2,Steel,1,Pure Tin Crystal,1,Fine Fancy Reptile Skin,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
10407,Seleth Amulet,40552,40552,,40552,,,Yes,No,2,Steel,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
10412,Kalis Amulet,49248,49248,,49248,,,Yes,No,2,Steel,1,Pure Iron Crystal,1,Fine Fancy Reptile Skin,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
10413,Bares Amulet,53307,53307,,53307,,,Yes,No,2,Steel,1,Pure Platinum Crystal,1,Fine Fancy Reptile Skin,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
10414,Yuria Amulet,281513,281513,,281513,,,Yes,No,2,Steel,1,Pure Zinc Crystal,1,Fine Fancy Reptile Skin,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
10456,Krea Amulet,69104,69104,,69104,,,Yes,No,2,Steel,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
10503,Helrick Talisman,66068,66068,,66068,,,Yes,No,1,Bronze Ingot,1,Pure Copper Crystal,1,Fine Thin Hide,10,Powder of Darkness,10,Black Stone Powder,,,1.0,,,Workshop,,,
10504,Jubre Talisman,168975,168975,,168975,,,Yes,No,1,Steel,1,Pure Zinc Crystal,1,Fine Thin Hide,10,Powder of Flame,10,Black Stone Powder,,,1.0,,,Workshop,,,
10505,Rhik Talisman,59218,59218,,59218,,,Yes,No,1,Brass Ingot,1,Pure Copper Crystal,1,Fine Thin Hide,10,Powder of Earth,10,Black Stone Powder,,,1.0,,,Workshop,,,
10524,Krea Talisman,43022,43022,,43022,,,Yes,No,1,Brass Ingot,1,Pure Silver Crystal,1,Fine Thin Hide,10,Powder of Crevice,10,Black Stone Powder,,,1.0,,,Workshop,,,
10605,Azwell Axe,29190,29190,,29190,,,Yes,No,7,Steel,1,Pure Copper Crystal,1,Fine Tough Hide,5,Black Stone Powder,,,,,1.0,,,Workshop,,,
10606,Ain Axe,58141,58141,,58141,,,Yes,No,7,Steel,1,Pure Tin Crystal,1,Fine Tough Hide,4,Trace of Savagery,12,Black Stone Powder,,,1.0,,,Workshop,,,
10607,Seleth Axe,39000,39000,,39000,,,Yes,No,7,Steel,1,Pure Lead Crystal,1,Fine Tough Hide,4,Trace of Death,12,Black Stone Powder,,,1.0,,,Workshop,,,
10612,Kalis Axe,47394,47394,,47394,,,Yes,No,7,Steel,1,Pure Iron Crystal,1,Fine Tough Hide,4,Trace of Violence,12,Black Stone Powder,,,1.0,,,Workshop,,,
10613,Bares Axe,50000,50000,,50000,,,Yes,No,7,Steel,1,Pure Platinum Crystal,1,Fine Tough Hide,4,Trace of Battle,12,Black Stone Powder,,,1.0,,,Workshop,,,
10614,Yuria Axe,57223,57223,,57223,,,Yes,No,7,Steel,1,Pure Zinc Crystal,1,Fine Tough Hide,4,Trace of Ascension,12,Black Stone Powder,,,1.0,,,Workshop,,,
10656,Krea Axe,61139,61139,,61139,,,Yes,No,7,Steel,1,Pure Silver Crystal,1,Fine Tough Hide,4,Trace of Despair,12,Black Stone Powder,,,1.0,,,Workshop,,,
10703,Saiyer Ornamental Knot,168000,168000,,168000,,,Yes,No,1,Bronze Ingot,1,Pure Iron Crystal,3,Cotton Yarn,10,Powder of Time,6,Black Stone Powder,,,1.0,,,Workshop,,,
10704,Oros Ornamental Knot,34556,34556,,34556,,,Yes,No,4,Steel,1,Pure Iron Crystal,3,Powder of Flame,6,Black Stone Powder,,,,,1.0,,,Workshop,,,
10705,Theos Ornamental Knot,37487,37487,,37487,,,Yes,No,2,Bronze Ingot,1,Pure Iron Crystal,3,Powder of Earth,6,Black Stone Powder,,,,,1.0,,,Workshop,,,
10724,Krea Ornamental Knot,43419,43419,,43419,,,Yes,No,1,Brass Ingot,1,Pure Silver Crystal,5,Silk Thread,10,Powder of Darkness,6,Black Stone Powder,,,1.0,,,Workshop,,,
10809,Agerian Helmet,77750,77750,,77750,,,Yes,No,3,Iron Ingot,1,Soft Hide,10,Black Stone Powder,3,Translucent Crystal,,,,,1.0,,,Workshop,,,
10810,Agerian Armor,161775,161775,,161775,,,Yes,No,7,Iron Ingot,3,Soft Hide,10,Black Stone Powder,3,Translucent Crystal,,,,,1.0,,,Workshop,,,
10811,Agerian Gloves,126000,126000,,126000,,,Yes,No,2,Iron Ingot,1,Soft Hide,10,Black Stone Powder,3,Translucent Crystal,,,,,1.0,,,Workshop,,,
10812,Agerian Shoes,81826,81826,,81826,,,Yes,No,4,Iron Ingot,2,Soft Hide,10,Black Stone Powder,3,Translucent Crystal,,,,,1.0,,,Workshop,,,
10817,Zereth Helmet,77113,77113,,77113,,,Yes,No,3,Iron Ingot,1,Fine Tough Hide,10,Black Stone Powder,3,Green Crystal,,,,,1.0,,,Workshop,,,
10818,Zereth Armor,85245,85245,,85245,,,Yes,No,7,Iron Ingot,3,Fine Tough Hide,10,Black Stone Powder,3,Green Crystal,,,,,1.0,,,Workshop,,,
10819,Zereth Gloves,72524,72524,,72524,,,Yes,No,2,Iron Ingot,1,Fine Tough Hide,10,Black Stone Powder,3,Green Crystal,,,,,1.0,,,Workshop,,,
10820,Zereth Boots,69627,69627,,69627,,,Yes,No,4,Iron Ingot,2,Fine Tough Hide,10,Black Stone Powder,3,Green Crystal,,,,,1.0,,,Workshop,,,
